formulary_code,formulary_name,plan_code,market_segment,carrier,pbm,formulary_type,tier_count,coverage_level,effective_date,termination_date,region,drug_count,prior_auth_pct,step_therapy_pct,quantity_limit_pct,is_active
FORM-MEDI-UNIT-2024-2389,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,COMM_SILV_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,HUMANA_PHARMACY,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3974,20,13,30,true
FORM-MEDI-HUMA-2024-2390,HUMANA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_ADVANTAGE,HUMANA,EXPRESS_SCRIPTS,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,3799,15,13,13,true
FORM-MEDI-WELL-2024-2391,WELLCARE MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,UNION_STD_001,MEDICARE_ADVANTAGE,WELLCARE,PRIME_THERAPEUTICS,BASIC,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,1842,25,3,14,true
FORM-MEDI-MOLI-2024-2392,MOLINA MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,EMP_HDHP_001,MEDICARE_ADVANTAGE,MOLINA,MAGELLAN_RX,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2648,15,12,15,true
FORM-MEDI-HUMA-2024-2393,HUMANA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,COMM_SILV_001,MEDICARE_ADVANTAGE,HUMANA,HUMANA_PHARMACY,STANDARD,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2869,22,11,14,true
FORM-MEDI-CVS_-2024-2394,CVS_HEALTH MEDICARE_ADVANTAGE Mail Order 4-Tier Formulary 2024,FEHB_STAND_001,MEDICARE_ADVANTAGE,CVS_HEALTH,EXPRESS_SCRIPTS,MAIL_ORDER,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2014,22,14,20,true
FORM-MEDI-CVS_-2024-2395,CVS_HEALTH MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,COMM_SILV_001,MEDICARE_ADVANTAGE,CVS_HEALTH,EXPRESS_SCRIPTS,ENHANCED,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2307,8,3,27,true
FORM-MEDI-HUMA-2024-2396,HUMANA MEDICARE_ADVANTAGE Mail Order 5-Tier Formulary 2024,FEHB_BASIC_001,MEDICARE_ADVANTAGE,HUMANA,NAVITUS,MAIL_ORDER,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3589,12,9,19,true
FORM-MEDI-CIGN-2024-2397,CIGNA MEDICARE_ADVANTAGE Specialty 5-Tier Formulary 2024,EMP_TRAD_001,MEDICARE_ADVANTAGE,CIGNA,EXPRESS_SCRIPTS,SPECIALTY,5,BASIC,2024-01-01,2024-12-31,NATIONAL,625,18,7,17,true
FORM-MEDI-CIGN-2024-2398,CIGNA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_ADVANTAGE,CIGNA,NAVITUS,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2074,5,12,16,true
FORM-MEDI-CENT-2024-2399,CENTENE MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,TRICARE_STD_001,MEDICARE_ADVANTAGE,CENTENE,MAGELLAN_RX,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3245,16,7,16,true
FORM-MEDI-CVS_-2024-2400,CVS_HEALTH MEDICARE_ADVANTAGE Standard 3-Tier Formulary 2024,IND_BRON_001,MEDICARE_ADVANTAGE,CVS_HEALTH,CVS_CAREMARK,STANDARD,3,LIMITED,2024-01-01,2024-12-31,NATIONAL,2006,15,10,26,true
FORM-MEDI-ANTH-2024-2401,ANTHEM MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,COMM_BRON_001,MEDICARE_ADVANTAGE,ANTHEM,HUMANA_PHARMACY,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2640,12,12,26,true
FORM-MEDI-ANTH-2024-2402,ANTHEM MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,COMM_GOLD_001,MEDICARE_ADVANTAGE,ANTHEM,CVS_CAREMARK,BASIC,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2414,17,14,12,true
FORM-MEDI-CENT-2024-2403,CENTENE MEDICARE_ADVANTAGE Standard 3-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_ADVANTAGE,CENTENE,ENVOLVE_PHARMACY,STANDARD,3,STANDARD,2024-01-01,2024-12-31,NATIONAL,3763,13,8,21,true
FORM-MEDI-KAIS-2024-2404,KAISER MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,IND_CATAS_001,MEDICARE_ADVANTAGE,KAISER,MEDIMPACT,BASIC,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,2086,6,4,13,true
FORM-MEDI-WELL-2024-2405,WELLCARE MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,FEHB_BASIC_001,MEDICARE_ADVANTAGE,WELLCARE,ENVOLVE_PHARMACY,ENHANCED,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2519,7,11,30,true
FORM-MEDI-CVS_-2024-2406,CVS_HEALTH MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,VA_STANDARD_001,MEDICARE_ADVANTAGE,CVS_HEALTH,PRIME_THERAPEUTICS,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3121,11,14,28,true
FORM-MEDI-CIGN-2024-2407,CIGNA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_ADVANTAGE,CIGNA,NAVITUS,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3727,10,10,28,true
FORM-MEDI-WELL-2024-2408,WELLCARE MEDICARE_ADVANTAGE Enhanced 3-Tier Formulary 2024,UNION_STD_001,MEDICARE_ADVANTAGE,WELLCARE,OPTUM_RX,ENHANCED,3,BASIC,2024-01-01,2024-12-31,NATIONAL,2447,17,13,24,false
FORM-MEDI-CVS_-2024-2409,CVS_HEALTH MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,TRICARE_PRM_001,MEDICARE_ADVANTAGE,CVS_HEALTH,ENVOLVE_PHARMACY,ENHANCED,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2859,19,8,26,true
FORM-MEDI-AETN-2024-2410,AETNA MEDICARE_ADVANTAGE Standard 3-Tier Formulary 2024,MCAID_STD_001,MEDICARE_ADVANTAGE,AETNA,ELIXIR,STANDARD,3,BASIC,2024-01-01,2024-12-31,NATIONAL,2064,10,12,27,true
FORM-MEDI-BCBS-2024-2411,BCBS MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,MCARE_PDPE_001,MEDICARE_ADVANTAGE,BCBS,HUMANA_PHARMACY,ENHANCED,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2767,23,14,10,true
FORM-MEDI-UNIT-2024-2412,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Mail Order 3-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,HUMANA_PHARMACY,MAIL_ORDER,3,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3406,20,9,27,false
FORM-MEDI-HUMA-2024-2413,HUMANA MEDICARE_ADVANTAGE Specialty 4-Tier Formulary 2024,COMM_GOLD_001,MEDICARE_ADVANTAGE,HUMANA,CVS_CAREMARK,SPECIALTY,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,747,6,11,12,true
FORM-MEDI-MOLI-2024-2414,MOLINA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,EXCH_GOLD_001,MEDICARE_ADVANTAGE,MOLINA,MEDIMPACT,STANDARD,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2220,10,14,27,true
FORM-MEDI-CENT-2024-2415,CENTENE MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_ADVANTAGE,CENTENE,ENVOLVE_PHARMACY,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,2093,25,8,23,true
FORM-MEDI-WELL-2024-2416,WELLCARE MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_ADVANTAGE,WELLCARE,EXPRESS_SCRIPTS,ENHANCED,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2615,20,13,26,true
FORM-MEDI-CIGN-2024-2417,CIGNA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,IND_CATAS_001,MEDICARE_ADVANTAGE,CIGNA,MAGELLAN_RX,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,2388,15,15,15,true
FORM-MEDI-CVS_-2024-2418,CVS_HEALTH MEDICARE_ADVANTAGE Enhanced 3-Tier Formulary 2024,MCARE_MAPD_001,MEDICARE_ADVANTAGE,CVS_HEALTH,NAVITUS,ENHANCED,3,STANDARD,2024-01-01,2024-12-31,NATIONAL,2297,17,14,20,true
FORM-MEDI-CIGN-2024-2419,CIGNA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,UNION_PREM_001,MEDICARE_ADVANTAGE,CIGNA,MEDIMPACT,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2478,8,5,28,true
FORM-MEDI-UNIT-2024-2420,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Standard 6-Tier Formulary 2024,CHIP_STD_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,CVS_CAREMARK,STANDARD,6,LIMITED,2024-01-01,2024-12-31,NATIONAL,2206,5,14,22,true
FORM-MEDI-CVS_-2024-2421,CVS_HEALTH MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_ADVANTAGE,CVS_HEALTH,MEDIMPACT,STANDARD,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,3055,23,13,24,true
FORM-MEDI-MOLI-2024-2422,MOLINA MEDICARE_ADVANTAGE Specialty 3-Tier Formulary 2024,TRICARE_PRM_001,MEDICARE_ADVANTAGE,MOLINA,CVS_CAREMARK,SPECIALTY,3,BASIC,2024-01-01,2024-12-31,NATIONAL,1072,19,12,15,true
FORM-MEDI-HUMA-2024-2423,HUMANA MEDICARE_ADVANTAGE Specialty 5-Tier Formulary 2024,EMP_PREM_001,MEDICARE_ADVANTAGE,HUMANA,MEDIMPACT,SPECIALTY,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,1297,15,15,14,true
FORM-MEDI-UNIT-2024-2424,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Basic 4-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,ENVOLVE_PHARMACY,BASIC,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,1313,20,4,17,true
FORM-MEDI-UNIT-2024-2425,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Basic 3-Tier Formulary 2024,COMM_BRON_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,ELIXIR,BASIC,3,STANDARD,2024-01-01,2024-12-31,NATIONAL,1283,20,13,18,true
FORM-MEDI-WELL-2024-2426,WELLCARE MEDICARE_ADVANTAGE Enhanced 3-Tier Formulary 2024,IND_SILV_001,MEDICARE_ADVANTAGE,WELLCARE,ELIXIR,ENHANCED,3,BASIC,2024-01-01,2024-12-31,NATIONAL,3509,5,14,27,true
FORM-MEDI-CIGN-2024-2427,CIGNA MEDICARE_ADVANTAGE Specialty 5-Tier Formulary 2024,IND_GOLD_001,MEDICARE_ADVANTAGE,CIGNA,OPTUM_RX,SPECIALTY,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,581,16,6,20,true
FORM-MEDI-CVS_-2024-2428,CVS_HEALTH MEDICARE_ADVANTAGE Basic 3-Tier Formulary 2024,EXCH_GOLD_001,MEDICARE_ADVANTAGE,CVS_HEALTH,OPTUM_RX,BASIC,3,BASIC,2024-01-01,2024-12-31,NATIONAL,2277,25,3,27,true
FORM-MEDI-KAIS-2024-2429,KAISER MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_ADVANTAGE,KAISER,PRIME_THERAPEUTICS,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,3961,14,8,17,true
FORM-MEDI-ANTH-2024-2430,ANTHEM MEDICARE_ADVANTAGE Standard 3-Tier Formulary 2024,COMM_SILV_001,MEDICARE_ADVANTAGE,ANTHEM,ENVOLVE_PHARMACY,STANDARD,3,LIMITED,2024-01-01,2024-12-31,NATIONAL,2363,11,8,12,true
FORM-MEDI-CENT-2024-2431,CENTENE MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,COMM_BRON_001,MEDICARE_ADVANTAGE,CENTENE,PRIME_THERAPEUTICS,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,2699,23,5,26,true
FORM-MEDI-CIGN-2024-2432,CIGNA MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,MCARE_MAPD_001,MEDICARE_ADVANTAGE,CIGNA,MAGELLAN_RX,ENHANCED,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3455,21,5,12,true
FORM-MEDI-CIGN-2024-2433,CIGNA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,IND_GOLD_001,MEDICARE_ADVANTAGE,CIGNA,ELIXIR,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3701,8,11,22,true
FORM-MEDI-CIGN-2024-2434,CIGNA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,MCARE_MAPD_001,MEDICARE_ADVANTAGE,CIGNA,NAVITUS,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2076,10,6,14,true
FORM-MEDI-UNIT-2024-2435,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,EMP_TRAD_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,CVS_CAREMARK,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2647,8,5,17,true
FORM-MEDI-CENT-2024-2436,CENTENE MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,EMP_HDHP_001,MEDICARE_ADVANTAGE,CENTENE,ENVOLVE_PHARMACY,STANDARD,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3491,8,12,16,true
FORM-MEDI-MOLI-2024-2437,MOLINA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,FEHB_BASIC_001,MEDICARE_ADVANTAGE,MOLINA,MAGELLAN_RX,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2106,8,6,26,true
FORM-MEDI-BCBS-2024-2438,BCBS MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,EMP_TRAD_001,MEDICARE_ADVANTAGE,BCBS,OPTUM_RX,BASIC,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1477,25,7,27,true
FORM-MEDI-WELL-2024-2439,WELLCARE MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_ADVANTAGE,WELLCARE,HUMANA_PHARMACY,ENHANCED,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2624,18,10,22,true
FORM-MEDI-AETN-2024-2440,AETNA MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_ADVANTAGE,AETNA,MEDIMPACT,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2913,6,4,19,true
FORM-MEDI-CENT-2024-2441,CENTENE MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,MCARE_PDPE_001,MEDICARE_ADVANTAGE,CENTENE,CVS_CAREMARK,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2458,8,13,23,true
FORM-MEDI-KAIS-2024-2442,KAISER MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,IND_CATAS_001,MEDICARE_ADVANTAGE,KAISER,ELIXIR,BASIC,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1570,11,7,15,true
FORM-MEDI-UNIT-2024-2443,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,COMM_BRON_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,OPTUM_RX,BASIC,5,BASIC,2024-01-01,2024-12-31,NATIONAL,1475,25,7,20,true
FORM-MEDI-ANTH-2024-2444,ANTHEM MEDICARE_ADVANTAGE Basic 4-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_ADVANTAGE,ANTHEM,CVS_CAREMARK,BASIC,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1495,14,5,28,true
FORM-MEDI-WELL-2024-2445,WELLCARE MEDICARE_ADVANTAGE Mail Order 5-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_ADVANTAGE,WELLCARE,MEDIMPACT,MAIL_ORDER,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3605,17,9,21,true
FORM-MEDI-KAIS-2024-2446,KAISER MEDICARE_ADVANTAGE Specialty 3-Tier Formulary 2024,TRICARE_PRM_001,MEDICARE_ADVANTAGE,KAISER,HUMANA_PHARMACY,SPECIALTY,3,BASIC,2024-01-01,2024-12-31,NATIONAL,512,20,13,29,true
FORM-MEDI-WELL-2024-2447,WELLCARE MEDICARE_ADVANTAGE Mail Order 3-Tier Formulary 2024,IND_CATAS_001,MEDICARE_ADVANTAGE,WELLCARE,MEDIMPACT,MAIL_ORDER,3,LIMITED,2024-01-01,2024-12-31,NATIONAL,3571,25,4,23,true
FORM-MEDI-WELL-2024-2448,WELLCARE MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_ADVANTAGE,WELLCARE,MEDIMPACT,ENHANCED,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2413,16,7,19,true
FORM-MEDI-WELL-2024-2449,WELLCARE MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_ADVANTAGE,WELLCARE,MEDIMPACT,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3651,5,14,13,true
FORM-MEDI-HUMA-2024-2450,HUMANA MEDICARE_ADVANTAGE Specialty 5-Tier Formulary 2024,UNION_PREM_001,MEDICARE_ADVANTAGE,HUMANA,HUMANA_PHARMACY,SPECIALTY,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,1022,12,9,12,true
FORM-MEDI-BCBS-2024-2451,BCBS MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,EMP_TRAD_001,MEDICARE_ADVANTAGE,BCBS,EXPRESS_SCRIPTS,ENHANCED,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,3592,6,10,19,true
FORM-MEDI-KAIS-2024-2452,KAISER MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,TRICARE_STD_001,MEDICARE_ADVANTAGE,KAISER,PRIME_THERAPEUTICS,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2188,5,4,17,true
FORM-MEDI-KAIS-2024-2453,KAISER MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,COMM_BRON_001,MEDICARE_ADVANTAGE,KAISER,NAVITUS,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2042,19,8,21,true
FORM-MEDI-HUMA-2024-2454,HUMANA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,TRICARE_PRM_001,MEDICARE_ADVANTAGE,HUMANA,MAGELLAN_RX,STANDARD,4,BASIC,2024-01-01,2024-12-31,NATIONAL,3041,14,4,22,true
FORM-MEDI-AETN-2024-2455,AETNA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_ADVANTAGE,AETNA,PRIME_THERAPEUTICS,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2567,14,10,18,true
FORM-MEDI-MOLI-2024-2456,MOLINA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,IND_SILV_001,MEDICARE_ADVANTAGE,MOLINA,EXPRESS_SCRIPTS,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3821,13,8,27,true
FORM-MEDI-ANTH-2024-2457,ANTHEM MEDICARE_ADVANTAGE Standard 3-Tier Formulary 2024,EMP_PREM_001,MEDICARE_ADVANTAGE,ANTHEM,NAVITUS,STANDARD,3,BASIC,2024-01-01,2024-12-31,NATIONAL,3293,13,12,24,true
FORM-MEDI-BCBS-2024-2458,BCBS MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,IND_BRON_001,MEDICARE_ADVANTAGE,BCBS,CVS_CAREMARK,BASIC,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,1942,17,11,29,true
FORM-MEDI-KAIS-2024-2459,KAISER MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,MCARE_SUPP_001,MEDICARE_ADVANTAGE,KAISER,NAVITUS,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3185,7,15,19,true
FORM-MEDI-CIGN-2024-2460,CIGNA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,COMM_BRON_001,MEDICARE_ADVANTAGE,CIGNA,PRIME_THERAPEUTICS,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,2420,15,5,20,true
FORM-MEDI-ANTH-2024-2461,ANTHEM MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,IND_CATAS_001,MEDICARE_ADVANTAGE,ANTHEM,PRIME_THERAPEUTICS,ENHANCED,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3572,20,13,18,true
FORM-MEDI-KAIS-2024-2462,KAISER MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,COMM_GOLD_001,MEDICARE_ADVANTAGE,KAISER,OPTUM_RX,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3993,18,13,15,true
FORM-MEDI-UNIT-2024-2463,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Enhanced 6-Tier Formulary 2024,CHIP_STD_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,NAVITUS,ENHANCED,6,STANDARD,2024-01-01,2024-12-31,NATIONAL,3480,24,7,30,true
FORM-MEDI-AETN-2024-2464,AETNA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,CHIP_STD_001,MEDICARE_ADVANTAGE,AETNA,HUMANA_PHARMACY,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,2803,8,10,18,true
FORM-MEDI-BCBS-2024-2465,BCBS MEDICARE_ADVANTAGE Specialty 3-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_ADVANTAGE,BCBS,MEDIMPACT,SPECIALTY,3,BASIC,2024-01-01,2024-12-31,NATIONAL,1041,14,10,22,true
FORM-MEDI-AETN-2024-2466,AETNA MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,IND_SILV_001,MEDICARE_ADVANTAGE,AETNA,NAVITUS,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,3426,16,3,25,true
FORM-MEDI-KAIS-2024-2467,KAISER MEDICARE_ADVANTAGE Enhanced 6-Tier Formulary 2024,CHIP_STD_001,MEDICARE_ADVANTAGE,KAISER,OPTUM_RX,ENHANCED,6,BASIC,2024-01-01,2024-12-31,NATIONAL,2992,19,10,25,true
FORM-MEDI-ANTH-2024-2468,ANTHEM MEDICARE_ADVANTAGE Standard 3-Tier Formulary 2024,VA_STANDARD_001,MEDICARE_ADVANTAGE,ANTHEM,HUMANA_PHARMACY,STANDARD,3,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2285,23,5,12,true
FORM-MEDI-BCBS-2024-2469,BCBS MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,EXCH_GOLD_001,MEDICARE_ADVANTAGE,BCBS,ENVOLVE_PHARMACY,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3898,6,11,26,true
FORM-MEDI-AETN-2024-2470,AETNA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,VA_STANDARD_001,MEDICARE_ADVANTAGE,AETNA,EXPRESS_SCRIPTS,STANDARD,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,3511,8,4,13,true
FORM-MEDI-ANTH-2024-2471,ANTHEM MEDICARE_ADVANTAGE Mail Order 4-Tier Formulary 2024,MCAID_STD_001,MEDICARE_ADVANTAGE,ANTHEM,OPTUM_RX,MAIL_ORDER,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,3647,16,6,16,true
FORM-MEDI-CVS_-2024-2472,CVS_HEALTH MEDICARE_ADVANTAGE Standard 6-Tier Formulary 2024,TRICARE_STD_001,MEDICARE_ADVANTAGE,CVS_HEALTH,ENVOLVE_PHARMACY,STANDARD,6,BASIC,2024-01-01,2024-12-31,NATIONAL,3831,5,14,10,true
FORM-MEDI-ANTH-2024-2473,ANTHEM MEDICARE_ADVANTAGE Basic 4-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_ADVANTAGE,ANTHEM,HUMANA_PHARMACY,BASIC,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1666,24,13,11,true
FORM-MEDI-CENT-2024-2474,CENTENE MEDICARE_ADVANTAGE Basic 4-Tier Formulary 2024,COMM_SILV_001,MEDICARE_ADVANTAGE,CENTENE,PRIME_THERAPEUTICS,BASIC,4,BASIC,2024-01-01,2024-12-31,NATIONAL,1640,6,9,26,true
FORM-MEDI-KAIS-2024-2475,KAISER MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,IND_SILV_001,MEDICARE_ADVANTAGE,KAISER,ELIXIR,ENHANCED,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2319,22,4,14,true
FORM-MEDI-AETN-2024-2476,AETNA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,IND_SILV_001,MEDICARE_ADVANTAGE,AETNA,HUMANA_PHARMACY,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,2491,24,3,22,true
FORM-MEDI-AETN-2024-2477,AETNA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,COMM_GOLD_001,MEDICARE_ADVANTAGE,AETNA,ELIXIR,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3286,24,7,15,true
FORM-MEDI-UNIT-2024-2478,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Basic 4-Tier Formulary 2024,MCAID_STD_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,NAVITUS,BASIC,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,1108,21,6,24,true
FORM-MEDI-BCBS-2024-2479,BCBS MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,COMM_GOLD_001,MEDICARE_ADVANTAGE,BCBS,EXPRESS_SCRIPTS,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3080,7,11,26,true
FORM-MEDI-KAIS-2024-2480,KAISER MEDICARE_ADVANTAGE Enhanced 6-Tier Formulary 2024,IND_CATAS_001,MEDICARE_ADVANTAGE,KAISER,HUMANA_PHARMACY,ENHANCED,6,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2390,6,3,13,true
