ndc_code,drug_name,generic_name,strength,dosage_form,route,manufacturer,drug_class,therapeutic_category,is_generic,is_brand,is_specialty,is_controlled,dea_schedule,awp_price,wac_price,mac_price,package_size,package_unit,fda_approval_date,is_active
33477-13104-70,Metcillin,metcillin,50mg,TABLET,ORAL,ACTAVIS,H2_BLOCKER,GASTROINTESTINAL,true,false,false,false,,25.27,21.48,17.69,60,EA,2003-09-02,true
08055-13105-07,Levfloxacin,levfloxacin,20mg,TABLET,TOPICAL,AUROBINDO,BIOLOGIC,IMMUNOLOGY,true,false,false,false,,31.99,27.19,22.39,100,EA,1989-09-27,true
40842-13106-79,Actiplex,levfloxacin,40mg,TABLET,ORAL,GILEAD,DECONGESTANT,RESPIRATORY,false,true,false,false,,422.54,346.48,,30,EA,1998-05-28,true
98662-13107-47,Omazole,omazole,20mg,TABLET,ORAL,LUPIN,OPIOID,CNS,true,false,false,false,,18.95,16.11,13.26,100,EA,2010-11-16,true
70777-13108-99,Zololol,zololol,150mg,CAPSULE,INJECTION,ZYDUS,MUSCLE_RELAXANT,PAIN_MANAGEMENT,true,false,false,true,V,17.68,15.03,12.38,60,EA,1987-06-13,true
32235-13109-68,Ketazole,ketazole,40mg,TABLET,ORAL,MYLAN,CORTICOSTEROID,RESPIRATORY,true,false,false,false,,49.79,42.32,34.85,90,EA,2014-09-02,true
11401-13110-81,Predpril,predpril,25mg/5ml,SOLUTION,ORAL,ACTAVIS,ANTIDEPRESSANT,CNS,true,false,false,false,,0.29,0.25,0.20,100,ML,2008-01-25,true
08562-13111-75,Theraxr,doxvir,5%,OINTMENT,ORAL,JOHNSON_JOHNSON,OPIOID,PAIN_MANAGEMENT,false,true,false,true,III,409.92,336.13,,45,ML,2019-10-02,true
48416-13112-22,Cefazole,cefazole,200mcg,INHALER,ORAL,ZYDUS,ANTICONVULSANT,CNS,true,false,false,false,,41.50,35.27,29.05,2,ML,1982-12-14,true
99741-13113-92,Amtidine,amtidine,100mg,TABLET,ORAL,TEVA,CORTICOSTEROID,IMMUNOLOGY,true,false,false,false,,35.43,30.12,24.80,100,EA,2002-07-18,true
27895-13114-23,Risolol,risolol,2%,CREAM,ORAL,LUPIN,MACROLIDE,ANTIBIOTICS,true,false,false,false,,22.00,18.70,15.40,60,ML,1986-11-08,true
15587-13115-73,Partriptan,partriptan,40mg,TABLET,ORAL,SANDOZ,CORTICOSTEROID,RESPIRATORY,true,false,false,false,,13.82,11.75,9.67,500,EA,2001-08-17,true
57091-13116-83,Vitaforte,metstatin,250mg/5ml,SUSPENSION,INHALATION,NOVARTIS,BIOLOGIC,IMMUNOLOGY,false,true,false,false,,365.16,299.43,,100,ML,2009-06-14,false
15545-13117-66,Levtidine,levtidine,40mg,TABLET,ORAL,SANDOZ,ANXIOLYTIC,CNS,true,false,false,true,IV,11.00,9.35,7.70,500,EA,1987-05-27,true
32715-13118-02,Mettriptan,mettriptan,100mg,TABLET,ORAL,AUROBINDO,STATIN,CARDIOVASCULAR,true,false,false,false,,22.76,19.35,15.93,60,EA,2017-04-24,true
51525-13119-84,Omazole,omazole,25mg/5ml,SOLUTION,INHALATION,CIPLA,THYROID,ENDOCRINE,true,false,false,false,,12.54,10.66,8.78,100,ML,2024-10-06,false
78248-13120-96,Serpril,serpril,25mg,TABLET,ORAL,SUN_PHARMA,OPIOID,CNS,true,false,false,false,,15.30,13.01,10.71,500,EA,2013-01-23,true
67859-13121-35,Gabtidine,gabtidine,0.1%,CREAM,ORAL,DR_REDDY,MACROLIDE,ANTIBIOTICS,true,false,false,false,,31.53,26.80,22.07,45,ML,1983-03-14,true
49822-13122-92,Napolol,napolol,150mg,CAPSULE,ORAL,DR_REDDY,DIURETIC,CARDIOVASCULAR,true,false,false,false,,17.96,15.27,12.57,90,EA,1995-03-28,true
99626-13123-53,Zymopro,ibuzepam,100mg,TABLET,ORAL,MERCK,ANTIEMETIC,GASTROINTESTINAL,false,true,false,false,,306.96,251.71,,100,EA,2020-06-18,true
38924-13124-70,Napzolam,napzolam,25mg,TABLET,ORAL,TEVA,DECONGESTANT,RESPIRATORY,true,false,false,false,,1.43,1.22,1.00,500,EA,2003-04-04,true
30592-13125-32,Tamtidine,tamtidine,10mg/5ml,SOLUTION,ORAL,MYLAN,ANTIHISTAMINE,RESPIRATORY,true,false,false,false,,33.57,28.53,23.50,100,ML,2008-11-18,true
38642-13126-64,Amazole,amazole,0.1%,CREAM,ORAL,AUROBINDO,CEPHALOSPORIN,ANTIBIOTICS,true,false,false,false,,5.89,5.01,4.12,60,ML,2012-10-24,true
95166-13127-31,Venstatin,venstatin,50mg/5ml,SOLUTION,ORAL,MYLAN,TOPICAL_ANALGESIC,PAIN_MANAGEMENT,true,false,false,false,,47.88,40.70,33.52,100,ML,2012-11-07,true
32924-13128-09,Venazole,venazole,50mg,SUPPOSITORY,ORAL,LUPIN,BETA_BLOCKER,CARDIOVASCULAR,true,false,false,false,,13.78,11.71,9.65,24,ML,1991-03-19,true
21308-13129-98,Theraer,simcillin,2%,CREAM,ORAL,ASTRAZENECA,ANTI_INFLAMMATORY_EYE,OPHTHALMOLOGY,false,true,true,false,,7125.30,5700.24,,45,ML,2012-06-21,true
97134-13130-48,Predstatin,predstatin,0.5%,CREAM,ORAL,LUPIN,CALCIUM_CHANNEL_BLOCKER,CARDIOVASCULAR,true,false,false,false,,25.56,21.73,17.89,30,ML,2017-10-20,true
39606-13131-28,Pharduo,dipril,20mg,TABLET,ORAL,NOVARTIS,HORMONE_REPLACEMENT,ENDOCRINE,false,true,false,false,,137.13,112.45,,100,EA,2007-09-25,true
07315-13132-70,Glucocare,levtriptan,100mg,TABLET,ORAL,PFIZER,BETA_BLOCKER,CARDIOVASCULAR,false,true,false,false,,171.15,140.34,,90,EA,1990-01-16,true
76392-13133-37,Parzepam,parzepam,75mg,CAPSULE,ORAL,SUN_PHARMA,OVERACTIVE_BLADDER,UROLOGY,true,false,false,false,,24.45,20.78,17.11,30,EA,2024-08-13,true
67064-13134-49,Renaod,cefprazole,5mg/5ml,SOLUTION,ORAL,ABBVIE,ANTICONVULSANT,CNS,false,true,false,false,,405.92,332.85,,240,ML,1997-12-27,true
74678-13135-65,Amfloxacin,amfloxacin,40mg,TABLET,ORAL,AUROBINDO,PENICILLIN,ANTIBIOTICS,true,false,false,false,,8.63,7.34,6.04,90,EA,1996-08-02,true
22046-13136-60,Endipine,endipine,50mg,CAPSULE,ORAL,CIPLA,PENICILLIN,ANTIBIOTICS,true,false,false,false,,26.40,22.44,18.48,100,EA,1985-02-21,true
76994-13137-59,Hydzolam,hydzolam,25mg,CAPSULE,ORAL,TEVA,ANTICOAGULANT,CARDIOVASCULAR,true,false,false,false,,40.17,34.14,28.12,60,EA,1991-03-06,true
91730-13138-97,Oncola,serprazole,20mg,CAPSULE,ORAL,JOHNSON_JOHNSON,TOPICAL_ANALGESIC,PAIN_MANAGEMENT,false,true,false,false,,368.77,302.39,,30,EA,2004-02-14,true
56289-13139-62,Venfloxacin,venfloxacin,100mg,TABLET,ORAL,LUPIN,PENICILLIN,ANTIBIOTICS,true,false,false,false,,41.37,35.16,28.96,30,EA,2024-03-05,true
81770-13140-76,Predtriptan,predtriptan,0.5%,OINTMENT,INHALATION,ACTAVIS,ANTICONVULSANT,CNS,true,false,false,false,,48.42,41.16,33.89,45,ML,1994-08-04,true
18534-13141-07,Azvir,azvir,25mg,TABLET,ORAL,LUPIN,NSAID,PAIN_MANAGEMENT,true,false,false,false,,31.29,26.60,21.90,30,EA,1988-10-06,true
76964-13142-72,Cardiguard,parazole,5mg,TABLET,ORAL,GILEAD,OVERACTIVE_BLADDER,UROLOGY,false,true,false,false,,493.46,404.64,,30,EA,2005-04-23,true
80137-13143-77,Fluvir,fluvir,500mg,TABLET,ORAL,TEVA,ANTIFUNGAL,DERMATOLOGY,true,false,false,false,,3.96,3.37,2.77,60,EA,1983-01-08,true
68766-13144-38,Zolazole,zolazole,50mg,TABLET,ORAL,ZYDUS,ANTIFUNGAL,DERMATOLOGY,true,false,false,false,,49.42,42.01,34.59,60,EA,2002-02-07,true
32115-13145-72,Pharforte,difloxacin,500mg/5ml,SUSPENSION,INJECTION,AMGEN,OPIOID,PAIN_MANAGEMENT,false,true,false,false,,460.80,377.86,,200,ML,1991-07-25,true
69712-13146-97,Simprazole,simprazole,250mg/ml,INJECTION,ORAL,ACTAVIS,ANTIVIRAL,OTHER,true,false,false,false,,8.81,7.49,6.17,10,ML,1990-01-13,true
69765-13147-21,Diazole,diazole,2%,CREAM,ORAL,ZYDUS,BIOLOGIC,IMMUNOLOGY,true,false,false,false,,9.97,8.47,6.98,60,ML,2018-05-06,true
49069-13148-10,Procycline,procycline,100mg,CAPSULE,ORAL,LUPIN,ANTICOAGULANT,CARDIOVASCULAR,true,false,false,false,,45.81,38.94,32.07,30,EA,2013-05-01,true
45994-13149-27,Gabzepam,gabzepam,250mg,TABLET,INHALATION,MYLAN,ANTIDEPRESSANT,CNS,true,false,false,false,,11.65,9.90,8.15,500,EA,1986-05-16,true
02298-13150-04,Difloxacin,difloxacin,40mg,CAPSULE,ORAL,CIPLA,ANTIVIRAL,OTHER,true,false,false,false,,9.22,7.84,6.45,90,EA,2008-07-08,true
58910-13151-42,Sercillin,sercillin,10mg,TABLET,TOPICAL,AUROBINDO,ANTIEMETIC,GASTROINTESTINAL,true,false,false,false,,26.64,22.64,18.65,100,EA,1989-07-05,true
44049-13152-35,Cefzepam,cefzepam,40mg,CAPSULE,TOPICAL,DR_REDDY,ANTICONVULSANT,CNS,true,false,false,false,,7.50,6.38,5.25,60,EA,1984-12-20,true
43227-13153-44,Riszolam,riszolam,20mg,TABLET,ORAL,DR_REDDY,MUSCLE_RELAXANT,PAIN_MANAGEMENT,true,false,false,false,,1.84,1.56,1.29,30,EA,2015-12-15,true
17257-13154-40,Hydtidine,hydtidine,20mg,CAPSULE,ORAL,AUROBINDO,NSAID,PAIN_MANAGEMENT,true,false,false,false,,2.60,2.21,1.82,90,EA,2011-08-14,false
43769-13155-41,Tamsartan,tamsartan,25mg,CAPSULE,ORAL,SANDOZ,HORMONE_THERAPY,ONCOLOGY,true,false,false,false,,19.03,16.18,13.32,30,EA,1992-12-03,true
22234-13156-18,Levfloxacin,levfloxacin,25mg/5ml,SOLUTION,INJECTION,TEVA,ANTICOAGULANT,CARDIOVASCULAR,true,false,false,false,,29.92,25.43,20.94,100,ML,1980-07-15,true
89106-13157-02,Cipsartan,cipsartan,1%,OINTMENT,ORAL,SANDOZ,HORMONE_THERAPY,ONCOLOGY,true,false,false,false,,42.90,36.46,30.03,15,ML,2021-03-18,true
34547-13158-90,Zymohct,cipfloxacin,25mg,TABLET,ORAL,JOHNSON_JOHNSON,OSTEOPOROSIS,ENDOCRINE,false,true,false,false,,145.44,119.26,,30,EA,2006-07-21,true
47665-13159-98,Ketfloxacin,ketfloxacin,25mg,CAPSULE,INHALATION,MYLAN,MACROLIDE,ANTIBIOTICS,true,false,false,false,,44.49,37.82,31.14,100,EA,1991-05-04,true
57220-13160-04,Benprazole,benprazole,20mg,TABLET,ORAL,SUN_PHARMA,NSAID,PAIN_MANAGEMENT,true,false,false,false,,33.69,28.64,23.58,30,EA,2002-02-03,true
87711-13161-69,Omcycline,omcycline,40mg,CAPSULE,ORAL,DR_REDDY,GLP1_AGONIST,DIABETES,true,false,false,false,,20.39,17.33,14.27,30,EA,2012-09-06,true
09574-13162-84,Warstatin,warstatin,100mg,TABLET,ORAL,LUPIN,STIMULANT,CNS,true,false,false,false,,11.96,10.17,8.37,100,EA,2006-07-08,true
76500-13163-95,Fluazole,fluazole,10mg/5ml,SOLUTION,INHALATION,LUPIN,ANTIPSYCHOTIC,CNS,true,false,false,false,,12.77,10.85,8.94,480,ML,2000-07-01,true
84969-13164-57,Dermhct,closartan,500mg,TABLET,ORAL,ABBVIE,OPIOID,PAIN_MANAGEMENT,false,true,false,false,,33.13,27.17,,100,EA,2017-09-09,true
87408-13165-17,Levtriptan,levtriptan,40mg,CAPSULE,ORAL,MYLAN,MACROLIDE,ANTIBIOTICS,true,false,false,false,,0.58,0.49,0.41,500,EA,2020-04-06,true
23648-13166-05,Sertriptan,sertriptan,40mg,TABLET,ORAL,DR_REDDY,IMMUNOSUPPRESSANT,IMMUNOLOGY,true,false,false,false,,13.96,11.87,9.77,30,EA,1989-01-06,true
16116-13167-65,Bentriptan,bentriptan,50mg/5ml,SOLUTION,ORAL,TEVA,DPP4_INHIBITOR,DIABETES,true,false,false,false,,2.21,1.88,1.55,480,ML,1980-12-08,true
01817-13168-61,Neuroer,prosartan,10mg/ml,INJECTION,ORAL,GLAXOSMITHKLINE,STIMULANT,CNS,false,true,false,false,,108.79,89.21,,10,ML,2009-07-14,true
58342-13169-46,Ketfloxacin,ketfloxacin,100mg,TABLET,INHALATION,SANDOZ,PPI,GASTROINTESTINAL,true,false,false,false,,9.59,8.15,6.71,100,EA,2012-04-19,true
78026-13170-54,Venstatin,venstatin,5mg,TABLET,ORAL,ZYDUS,ACE_INHIBITOR,CARDIOVASCULAR,true,false,false,false,,10.84,9.21,7.59,30,EA,2001-02-20,true
43877-13171-16,Azsartan,azsartan,250mg,TABLET,ORAL,TEVA,DPP4_INHIBITOR,DIABETES,true,false,false,false,,43.32,36.82,30.32,30,EA,2015-07-27,true
55743-13172-70,Glucotri,divir,200mg,CAPSULE,ORAL,BOEHRINGER_INGELHEIM,MACROLIDE,ANTIBIOTICS,false,true,false,false,,15.34,12.58,,500,EA,2005-09-21,true
88510-13173-13,Vitaquad,doxzepam,250mg,TABLET,INJECTION,ELI_LILLY,STATIN,CARDIOVASCULAR,false,true,false,false,,195.40,160.23,,90,EA,1994-01-15,true
71063-13174-32,Zolstatin,zolstatin,50mg,CAPSULE,ORAL,LUPIN,BETA_BLOCKER,CARDIOVASCULAR,true,false,false,false,,29.99,25.49,20.99,60,EA,2017-10-12,true
94153-13175-80,Ketdipine,ketdipine,250mg,TABLET,ORAL,DR_REDDY,OVERACTIVE_BLADDER,UROLOGY,true,false,false,false,,17.75,15.09,12.42,60,EA,1989-05-16,true
40521-13176-11,Predsartan,predsartan,0.5%,OINTMENT,INHALATION,SUN_PHARMA,ANTICOAGULANT,CARDIOVASCULAR,true,false,false,false,,38.16,32.44,26.71,45,ML,1994-01-14,true
69429-13177-92,Napsartan,napsartan,100mg,TABLET,TOPICAL,SANDOZ,HORMONE_REPLACEMENT,ENDOCRINE,true,false,false,false,,38.31,32.56,26.82,60,EA,1985-11-04,true
80496-13178-98,Cippril,cippril,50mg,CAPSULE,ORAL,ACTAVIS,THYROID,ENDOCRINE,true,false,false,false,,45.49,38.67,31.84,100,EA,1981-12-16,true
17905-13179-23,Hepaguard,entidine,100mg/5ml,SOLUTION,ORAL,ELI_LILLY,FLUOROQUINOLONE,ANTIBIOTICS,false,true,false,false,,166.71,136.70,,480,ML,2023-11-10,true
71085-13180-06,Simtidine,simtidine,40mg,TABLET,INJECTION,SUN_PHARMA,FLUOROQUINOLONE,ANTIBIOTICS,true,false,false,false,,1.54,1.31,1.08,30,EA,1994-03-28,true
56202-13181-65,Ketcillin,ketcillin,75mg,CAPSULE,ORAL,LUPIN,HORMONE_THERAPY,ONCOLOGY,true,false,false,false,,44.90,38.16,31.43,30,EA,1997-06-20,true
72127-13182-07,Cardiguard,entidine,5mg,TABLET,ORAL,PFIZER,DECONGESTANT,RESPIRATORY,false,true,true,false,,8373.56,6698.85,,90,EA,2019-09-04,true
18904-13183-33,Azzolam,azzolam,20mg,TABLET,ORAL,CIPLA,IMMUNOSUPPRESSANT,IMMUNOLOGY,true,false,false,false,,33.72,28.66,23.60,100,EA,2013-10-02,true
95545-13184-75,Cefdipine,cefdipine,100mg,TABLET,ORAL,LUPIN,H2_BLOCKER,GASTROINTESTINAL,true,false,false,false,,12.89,10.96,9.02,30,EA,2003-08-13,true
18268-13185-57,Omcycline,omcycline,250mg/ml,INJECTION,ORAL,SANDOZ,OPIOID,PAIN_MANAGEMENT,true,false,false,false,,24.65,20.95,17.25,1,ML,1988-08-23,true
23296-13186-22,Risdipine,risdipine,20mg,TABLET,ORAL,LUPIN,TARGETED_THERAPY,ONCOLOGY,true,false,false,false,,40.38,34.32,28.27,30,EA,1989-04-28,true
07945-13187-03,Serstatin,serstatin,50mg,TABLET,ORAL,LUPIN,ANTI_INFLAMMATORY_EYE,OPHTHALMOLOGY,true,false,false,false,,45.92,39.03,32.14,500,EA,2010-05-19,true
05693-13188-02,Ibufloxacin,ibufloxacin,250mcg,INHALER,ORAL,AUROBINDO,MUSCLE_RELAXANT,PAIN_MANAGEMENT,true,false,false,false,,48.83,41.51,34.18,2,ML,2009-09-10,true
24963-13189-12,Oncoplus,tamcillin,500mg,TABLET,ORAL,AMGEN,MACROLIDE,ANTIBIOTICS,false,true,false,false,,439.60,360.47,,100,EA,2003-12-20,false
78055-13190-97,Parolol,parolol,500mg,TABLET,ORAL,LUPIN,THYROID,ENDOCRINE,true,false,false,false,,49.61,42.17,34.73,500,EA,2010-11-09,true
12287-13191-78,Omvir,omvir,25mg,CAPSULE,ORAL,SUN_PHARMA,IMMUNOTHERAPY,ONCOLOGY,true,false,false,false,,29.24,24.85,20.47,500,EA,1982-04-11,true
04430-13192-50,Ristriptan,ristriptan,40mg,TABLET,ORAL,AUROBINDO,ANTIPSYCHOTIC,CNS,true,false,false,false,,18.15,15.43,12.70,90,EA,2004-09-14,true
13707-13193-14,Glucoshield,levzolam,40mg,CAPSULE,ORAL,SANOFI,ANTICONVULSANT,CNS,false,true,false,false,,266.24,218.32,,60,EA,2016-09-21,true
53461-13194-60,Ultrahct,wartriptan,250mg,TABLET,OTIC,GILEAD,TOPICAL_ANALGESIC,PAIN_MANAGEMENT,false,true,false,false,,431.49,353.82,,90,EA,2007-10-04,true
57083-13195-91,Pharhct,clozolam,10mg,TABLET,ORAL,BAYER,FLUOROQUINOLONE,ANTIBIOTICS,false,true,false,false,,421.87,345.93,,90,EA,2015-02-26,true
11741-13196-52,Cipsartan,cipsartan,200mg,CAPSULE,ORAL,TEVA,ANTIPSYCHOTIC,CNS,true,false,false,false,,21.25,18.06,14.87,30,EA,1994-02-04,true
18981-13197-32,Zymood,valprazole,10mg,TABLET,ORAL,PFIZER,INSULIN,DIABETES,false,true,false,false,,157.31,128.99,,500,EA,2007-03-24,true
68623-13198-24,Dizepam,dizepam,50mg,TABLET,ORAL,ACTAVIS,ANTI_INFLAMMATORY_EYE,OPHTHALMOLOGY,true,false,false,false,,40.37,34.31,28.26,100,EA,2005-08-16,true
54050-13199-21,Cefzolam,cefzolam,150mg,CAPSULE,ORAL,MYLAN,METFORMIN,DIABETES,true,false,false,false,,49.67,42.22,34.77,60,EA,2005-03-11,true
09471-13200-69,Benvir,benvir,20mg,CAPSULE,INHALATION,AUROBINDO,STATIN,CARDIOVASCULAR,true,false,false,false,,25.29,21.50,17.70,90,EA,1985-02-28,true
70143-13201-94,Varvir,varvir,0.5%,OINTMENT,ORAL,CIPLA,PPI,GASTROINTESTINAL,true,false,false,false,,18.40,15.64,12.88,60,ML,2014-01-05,true
98596-13202-05,Flexduo,hydprazole,50mg/5ml,SOLUTION,OTIC,ASTRAZENECA,CALCIUM_CHANNEL_BLOCKER,CARDIOVASCULAR,false,true,false,false,,346.76,284.34,,240,ML,2012-07-12,true
83280-13203-11,Benvir,benvir,20mg,TABLET,ORAL,LUPIN,DECONGESTANT,RESPIRATORY,true,false,false,false,,11.93,10.14,8.35,90,EA,1985-12-05,true
22375-13204-53,Ciptidine,ciptidine,200mg,CAPSULE,ORAL,ZYDUS,OPIOID,PAIN_MANAGEMENT,true,false,false,false,,13.03,11.08,9.12,500,EA,1987-08-24,true
74752-13205-64,Ultrashield,cipcycline,25mg/5ml,SOLUTION,ORAL,ABBVIE,OSTEOPOROSIS,ENDOCRINE,false,true,false,false,,198.79,163.01,,100,ML,2002-06-08,true
39005-13206-48,Hydzepam,hydzepam,10mg,TABLET,OPHTHALMIC,SANDOZ,SGLT2_INHIBITOR,DIABETES,true,false,false,false,,23.47,19.95,16.43,90,EA,1993-11-08,true
18773-13207-36,Vitaod,proolol,150mg,CAPSULE,TOPICAL,MERCK,ANTI_INFLAMMATORY_EYE,OPHTHALMOLOGY,false,true,false,false,,118.23,96.95,,90,EA,1996-02-01,true
74093-13208-46,Gabcycline,gabcycline,200mg,CAPSULE,ORAL,ACTAVIS,BETA_BLOCKER,CARDIOVASCULAR,true,false,false,false,,16.76,14.25,11.73,500,EA,2014-05-05,true
11766-13209-46,Parpril,parpril,12mcg/hr,PATCH,OPHTHALMIC,LUPIN,STIMULANT,CNS,true,false,false,false,,28.35,24.10,19.84,5,ML,2015-07-07,true
47285-13210-57,Sercycline,sercycline,5%,CREAM,ORAL,TEVA,CORTICOSTEROID,IMMUNOLOGY,true,false,false,false,,36.93,31.39,25.85,45,ML,2010-08-01,true
60889-13211-37,Meditri,doxsartan,50mg,TABLET,TRANSDERMAL,BAYER,HORMONE_THERAPY,ONCOLOGY,false,true,false,false,,396.38,325.03,,100,EA,2001-10-16,true
39018-13212-88,Xenoshield,metazole,100mg,CAPSULE,ORAL,AMGEN,ANTIHISTAMINE,RESPIRATORY,false,true,false,false,,42.52,34.87,,500,EA,2019-05-08,true
51481-13213-67,Ceftriptan,ceftriptan,250mg/5ml,SUSPENSION,TOPICAL,AUROBINDO,BIOLOGIC,IMMUNOLOGY,true,false,false,false,,6.99,5.94,4.89,150,ML,2007-12-26,true
53156-13214-70,Phartri,gabzepam,25mg,CAPSULE,ORAL,SANOFI,ANTIDEPRESSANT,CNS,false,true,false,false,,35.58,29.18,,30,EA,2006-11-06,true
27237-13215-86,Wardipine,wardipine,250mg,TABLET,ORAL,SANDOZ,CALCIUM_CHANNEL_BLOCKER,CARDIOVASCULAR,true,false,false,false,,24.93,21.19,17.45,500,EA,1998-08-04,true
56376-13216-30,Cefpril,cefpril,10mg/5ml,SOLUTION,TOPICAL,MYLAN,HORMONE_REPLACEMENT,ENDOCRINE,true,false,false,false,,39.36,33.46,27.55,120,ML,1993-04-05,true
50152-13217-98,Doxtriptan,doxtriptan,500mg,TABLET,TOPICAL,SANDOZ,TOPICAL_ANALGESIC,PAIN_MANAGEMENT,true,false,false,false,,41.54,35.31,29.08,90,EA,2016-03-17,true
83696-13218-92,Closartan,closartan,20mg,CAPSULE,ORAL,ZYDUS,PSORIASIS_TREATMENT,DERMATOLOGY,true,false,false,false,,13.78,11.71,9.65,100,EA,2012-11-16,true
10660-13219-96,Omfloxacin,omfloxacin,40mg,CAPSULE,TOPICAL,SUN_PHARMA,ANTIEMETIC,GASTROINTESTINAL,true,false,false,false,,3.31,2.81,2.32,60,EA,2003-07-01,true
09020-13220-65,Flustatin,flustatin,20mg,TABLET,OPHTHALMIC,LUPIN,STIMULANT,CNS,true,false,false,false,,43.08,36.62,30.16,30,EA,1980-11-19,true
12010-13221-56,Xenoforte,parolol,500mg,TABLET,INJECTION,NOVARTIS,CORTICOSTEROID,RESPIRATORY,false,true,false,false,,111.86,91.73,,100,EA,1991-11-04,true
76464-13222-97,Doxzolam,doxzolam,40mg,TABLET,ORAL,CIPLA,TOPICAL_STEROID,DERMATOLOGY,true,false,false,false,,10.10,8.58,7.07,500,EA,2016-07-08,true
86494-13223-98,Cefzepam,cefzepam,0.1%,CREAM,ORAL,LUPIN,MACROLIDE,ANTIBIOTICS,true,false,false,false,,20.54,17.46,14.38,45,ML,1997-01-15,true
11561-13224-60,Cipfloxacin,cipfloxacin,5mg,TABLET,INHALATION,ZYDUS,DECONGESTANT,RESPIRATORY,true,false,false,false,,41.03,34.88,28.72,500,EA,2006-06-09,true
64867-13225-46,Tamzolam,tamzolam,5mg,TABLET,ORAL,SANDOZ,ANTIDEPRESSANT,CNS,true,false,false,false,,5.45,4.63,3.81,60,EA,2019-08-01,true
46861-13226-07,Renaplus,zoldipine,500mg/5ml,SUSPENSION,ORAL,GILEAD,DECONGESTANT,RESPIRATORY,false,true,false,false,,447.66,367.08,,100,ML,2014-03-17,true
87338-13227-77,Rissartan,rissartan,250mg,TABLET,TRANSDERMAL,ZYDUS,BETA_BLOCKER,CARDIOVASCULAR,true,false,false,false,,24.38,20.72,17.07,90,EA,1986-02-01,true
83949-13228-04,Levtriptan,levtriptan,250mg/ml,INJECTION,INHALATION,SUN_PHARMA,CORTICOSTEROID,RESPIRATORY,true,false,false,false,,30.13,25.61,21.09,5,ML,1995-06-13,true
51184-13229-67,Doxzepam,doxzepam,20mg,CAPSULE,OPHTHALMIC,TEVA,MUSCLE_RELAXANT,PAIN_MANAGEMENT,true,false,false,false,,41.37,35.16,28.96,60,EA,1999-02-10,true
70548-13230-17,Actishield,metsartan,250mg,TABLET,INJECTION,NOVARTIS,ANTICONVULSANT,CNS,false,true,false,false,,415.24,340.50,,60,EA,2022-10-24,true
25910-13231-07,Flutriptan,flutriptan,50mg,CAPSULE,ORAL,CIPLA,MUSCLE_RELAXANT,PAIN_MANAGEMENT,true,false,false,false,,0.37,0.31,0.26,30,EA,1991-11-27,true
66502-13232-89,Simzepam,simzepam,40mg,CAPSULE,ORAL,DR_REDDY,TARGETED_THERAPY,ONCOLOGY,true,false,false,false,,2.19,1.86,1.53,90,EA,2014-02-04,true
17857-13233-44,Medila,azstatin,25mg/ml,INJECTION,ORAL,BAYER,SUPPLEMENT,OTHER,false,true,false,false,,235.85,193.40,,5,ML,2007-08-27,true
05039-13234-64,Benzepam,benzepam,40mg,CAPSULE,ORAL,SANDOZ,STATIN,CARDIOVASCULAR,true,false,false,false,,15.14,12.87,10.60,90,EA,2013-05-28,true
35886-13235-01,Omsartan,omsartan,75mg,CAPSULE,INHALATION,ACTAVIS,ANTIPSYCHOTIC,CNS,true,false,false,false,,24.62,20.93,17.23,500,EA,1990-08-22,true
41486-13236-26,Omcillin,omcillin,100mg,TABLET,INJECTION,AUROBINDO,IMMUNOSUPPRESSANT,IMMUNOLOGY,true,false,false,false,,29.13,24.76,20.39,90,EA,1998-02-02,true
09904-13237-20,Venzepam,venzepam,250mg,TABLET,INJECTION,LUPIN,DPP4_INHIBITOR,DIABETES,true,false,false,false,,33.32,28.32,23.32,100,EA,2004-02-10,true
02480-13238-57,Vartriptan,vartriptan,100mg/5ml,SOLUTION,ORAL,AUROBINDO,CEPHALOSPORIN,ANTIBIOTICS,true,false,false,false,,40.48,34.41,28.34,120,ML,2013-05-08,true
92234-13239-85,Azprazole,azprazole,25mg,CAPSULE,RECTAL,CIPLA,OPIOID,PAIN_MANAGEMENT,true,false,false,true,III,38.18,32.45,26.73,60,EA,2014-08-22,true
79878-13240-24,Valsartan,valsartan,5mg,TABLET,INJECTION,ACTAVIS,PSORIASIS_TREATMENT,DERMATOLOGY,true,false,false,false,,26.89,22.86,18.82,500,EA,2006-09-21,true
00447-13241-14,Levtriptan,levtriptan,250mg/ml,INJECTION,OPHTHALMIC,LUPIN,GLP1_AGONIST,DIABETES,true,false,false,false,,36.69,31.19,25.68,1,ML,2005-08-10,true
14352-13242-86,Ketcycline,ketcycline,10mg,TABLET,ORAL,TEVA,ANXIOLYTIC,CNS,true,false,false,false,,4.50,3.82,3.15,90,EA,2001-09-26,true
66903-13243-48,Tamvir,tamvir,25mg,TABLET,ORAL,ZYDUS,IMMUNOTHERAPY,ONCOLOGY,true,false,false,false,,49.11,41.74,34.38,90,EA,2019-05-25,true
25890-13244-46,Cardisr,bentidine,40mg,CAPSULE,ORAL,SANOFI,BPH_TREATMENT,UROLOGY,false,true,false,false,,448.08,367.43,,60,EA,2006-05-21,true
29479-13245-88,Ketdipine,ketdipine,100mg,TABLET,ORAL,TEVA,OSTEOPOROSIS,ENDOCRINE,true,false,false,false,,1.03,0.88,0.72,30,EA,2021-07-16,true
